rowid,stationid,city,chinese,latitude,longitude,pm25,pm10,o3,no2 ,so2,co,useless1,useless2,useless3,useless4,useless5,useless6,time
1944895,498,Tianjin,,39.085164,117.207281,56,30,1,6,0,4,21,19,947,102,1,2.02E+13,1441130400
1945527,965,Chongqing,,29.560161,106.555275,111,59,1,33,4,8,26,21,1122,88,2,2.02E+13,1441137600
1945769,36,Beijing,,39.955906,116.474246,33,7,9,8,0,2,21,17,1068,90,2,2.02E+13,1441155600
1945770,47,Shanghai,,31.202842,121.453493,132,48,13,9,4,6,26,24,1134,100,1,2.02E+13,1441155600
1946186,498,Tianjin,,39.085164,117.207281,40,18,4,5,2,6,24,18,610,49,4,2.02E+13,1441159200
1946817,965,Chongqing,,29.560161,106.555275,134,75,20,27,12,9,29,19,674,60,2,2.02E+13,1441162800
1947059,36,Beijing,,39.955906,116.474246,9,4,37,0,0,3,31,17,950,25,2,2.02E+13,1441184400
1947060,47,Shanghai,,31.202842,121.453493,128,79,104,9,5,12,31,20,796,61,1,2.02E+13,1441184400
1947476,498,Tianjin,,39.085164,117.207281,36,27,20,1,1,1,28,14,782,45,3,2.02E+13,1441188000
1948105,965,Chongqing,,29.560161,106.555275,121,66,29,34,2,13,25,21,871,82,3,2.02E+13,1441195200
1948347,36,Beijing,,39.955906,116.474246,69,29,18,23,0,7,20,19,1131,85,1,2.02E+13,1441213200
1948348,47,Shanghai,,31.202842,121.453493,156,70,31,42,5,10,26,23,1142,53,2,2.02E+13,1441213200
1948764,498,Tianjin,,39.085164,117.207281,99,39,1,22,1,6,22,18,633,91,0,2.02E+13,1441216800
1949395,965,Chongqing,,29.560161,106.555275,138,70,32,25,4,16,29,21,1111,58,2,2.02E+13,1441220400
1949637,36,Beijing,,39.955906,116.474246,25,13,9,6,0,2,22,19,786,94,1,2.02E+13,1441242000
1949638,47,Shanghai,,31.202842,121.453493,131,47,27,10,12,12,26,20,1062,48,2,2.02E+13,1441242000
1950054,498,Tianjin,,39.085164,117.207281,75,57,7,12,2,4,28,16,1015,40,2,2.02E+13,1441245600
1950685,965,Chongqing,,29.560161,106.555275,143,65,15,14,5,14,29,19,746,56,3,2.02E+13,1441252800
1950927,36,Beijing,,39.955906,116.474246,39,23,68,6,0,4,31,17,1129,28,2,2.02E+13,1441270800
1950928,47,Shanghai,,31.202842,121.453493,95,45,103,6,5,12,32,19,871,33,2,2.02E+13,1441270800
1951344,498,Tianjin,,39.085164,117.207281,58,27,23,2,2,5,27,18,862,48,5,2.02E+13,1441274400
1951976,965,Chongqing,,29.560161,106.555275,28,18,18,5,4,10,30,19,748,50,3,2.02E+13,1441278000
1952218,36,Beijing,,39.955906,116.474246,82,51,36,12,1,7,23,19,657,60,1,2.02E+13,1441299600
1952219,47,Shanghai,,31.202842,121.453493,196,55,70,12,5,16,26,22,915,68,1,2.02E+13,1441299600
1952635,498,Tianjin,,39.085164,117.207281,54,33,17,4,0,5,21,16,1105,81,5,2.02E+13,1441303200
1953266,965,Chongqing,,29.560161,106.555275,52,24,9,17,7,7,27,19,738,72,1,2.02E+13,1441310400
1953508,36,Beijing,,39.955906,116.474246,121,47,15,10,2,8,23,19,1158,85,1,2.02E+13,1441328400
1953509,47,Shanghai,,31.202842,121.453493,91,50,39,20,5,7,26,21,832,55,3,2.02E+13,1441328400
1953925,498,Tianjin,,39.085164,117.207281,44,22,9,5,1,4,21,16,831,53,5,2.02E+13,1441332000
1954556,965,Chongqing,,29.560161,106.555275,50,36,12,23,6,7,30,20,1003,35,2,2.02E+13,1441335600
1954798,36,Beijing,,39.955906,116.474246,111,46,15,19,1,21,20,19,810,90,1,2.02E+13,1441357200
1954799,47,Shanghai,,31.202842,121.453493,94,66,57,7,5,7,31,22,869,42,4,2.02E+13,1441357200
1955215,498,Tianjin,,39.085164,117.207281,61,50,15,3,1,4,19,18,943,80,2,2.02E+13,1441360800
1955846,965,Chongqing,,29.560161,106.555275,88,44,9,17,3,13,27,21,751,62,5,2.02E+13,1441368000
1956088,36,Beijing,,39.955906,116.474246,58,34,39,3,2,4,19,18,1114,71,1,2.02E+13,1441386001
1956089,47,Shanghai,,31.202842,121.453493,128,71,45,6,7,4,27,23,1121,56,6,2.02E+13,1441386000
1956505,498,Tianjin,,39.085164,117.207281,76,17,8,5,2,3,19,18,1155,77,6,2.02E+13,1441389600
1957136,965,Chongqing,,29.560161,106.555275,84,48,5,11,2,9,24,22,977,93,2,2.02E+13,1441393200
1957378,36,Beijing,,39.955906,116.474246,43,55,27,4,2,7,18,18,1182,88,2,2.02E+13,1441414800
1957379,47,Shanghai,,31.202842,121.453493,141,66,19,13,6,15,26,25,892,76,3,2.02E+13,1441414800
1957795,498,Tianjin,,39.085164,117.207281,71,18,9,7,1,3,19,18,882,107,4,2.02E+13,1441418400
1958426,965,Chongqing,,29.560161,106.555275,96,57,28,29,8,11,27,21,1058,79,7,2.02E+13,1441422000
1958668,36,Beijing,,39.955906,116.474246,37,5,22,10,2,5,19,16,1079,74,2,2.02E+13,1441443600
1958669,47,Shanghai,,31.202842,121.453493,95,24,49,8,1,8,29,23,683,75,5,2.02E+13,1441443600
1959085,498,Tianjin,,39.085164,117.207281,74,24,10,9,2,6,18,16,723,74,4,2.02E+13,1441447200
1959716,965,Chongqing,,29.560161,106.555275,60,20,1,21,4,11,26,23,652,65,3,2.02E+13,1441450801
1959958,36,Beijing,,39.955906,116.474246,53,24,20,30,2,4,18,16,1060,97,0,2.02E+13,1441472401
1959959,47,Shanghai,,31.202842,121.453493,154,33,26,8,8,8,24,21,1055,67,2,2.02E+13,1441472400
1960375,498,Tianjin,,39.085164,117.207281,84,25,5,5,1,3,18,16,856,61,2,2.02E+13,1441476000
1961006,965,Chongqing,,29.560161,106.555275,75,33,1,15,3,11,24,22,633,77,0,2.02E+13,1441479600
1961248,36,Beijing,,39.955906,116.474246,33,14,8,18,2,7,23,18,1205,50,1,2.02E+13,1441501200
1961249,47,Shanghai,,31.202842,121.453493,70,60,28,10,13,7,24,21,893,78,4,2.02E+13,1441501200
1961665,498,Tianjin,,39.085164,117.207281,67,16,7,4,2,3,19,18,1211,75,3,2.02E+13,1441504800
1962296,965,Chongqing,,29.560161,106.555275,83,46,12,15,4,8,22,21,629,81,1,2.02E+13,1441508400
1962538,36,Beijing,,39.955906,116.474246,56,16,55,5,1,3,29,14,937,31,2,2.02E+13,1441530000
1962539,47,Shanghai,,31.202842,121.453493,51,22,70,5,4,5,30,21,687,61,4,2.02E+13,1441530000
1962955,498,Tianjin,,39.085164,117.207281,73,59,21,9,3,7,26,7,1072,18,1,2.02E+13,1441533600
1963586,965,Chongqing,,29.560161,106.555275,48,26,21,16,4,6,24,20,1162,46,2,2.02E+13,1441537200
1963828,36,Beijing,,39.955906,116.474246,94,40,18,37,1,8,18,17,980,62,1,2.02E+13,1441558800
1963829,47,Shanghai,,31.202842,121.453493,6,19,32,11,6,11,24,20,884,80,4,2.02E+13,1441558801
1964245,498,Tianjin,,39.085164,117.207281,73,47,8,12,4,6,20,11,873,62,0,2.02E+13,1441562400
1964876,965,Chongqing,,29.560161,106.555275,48,29,8,15,6,12,22,19,1045,63,0,2.02E+13,1441566000
1965118,36,Beijing,,39.955906,116.474246,69,31,2,23,2,3,18,18,940,104,1,2.02E+13,1441587600
1965119,47,Shanghai,,31.202842,121.453493,67,39,16,14,5,7,24,21,638,90,2,2.02E+13,1441587600
1965535,498,Tianjin,,39.085164,117.207281,148,48,5,14,4,16,21,15,878,44,1,2.02E+13,1441591200
1966166,965,Chongqing,,29.560161,106.555275,58,57,8,11,8,7,26,20,1187,49,1,2.02E+13,1441598400
1966408,36,Beijing,,39.955906,116.474246,71,22,79,9,2,4,29,16,958,39,2,2.02E+13,1441616400
1966409,47,Shanghai,,31.202842,121.453493,50,23,51,7,5,4,27,20,1136,73,3,2.02E+13,1441616400
1966825,498,Tianjin,,39.085164,117.207281,80,25,28,3,1,4,28,10,756,20,3,2.02E+13,1441620000
1967457,965,Chongqing,,29.560161,106.555275,85,33,36,36,5,8,30,20,1175,34,2,2.02E+13,1441627200
1967699,36,Beijing,,39.955906,116.474246,112,45,41,17,4,8,23,14,748,48,1,2.02E+13,1441645200
1967700,47,Shanghai,,31.202842,121.453493,28,16,28,5,3,5,25,20,940,70,2,2.02E+13,1441645200
1968116,498,Tianjin,,39.085164,117.207281,88,47,2,21,4,5,21,14,966,71,1,2.02E+13,1441648800
1968749,965,Chongqing,,29.560161,106.555275,91,50,7,19,3,9,27,19,980,49,2,2.02E+13,1441652400
1968991,36,Beijing,,39.955906,116.474246,168,83,1,31,1,14,20,18,699,80,1,2.02E+13,1441674000
1968992,47,Shanghai,,31.202842,121.453493,39,13,24,13,6,3,26,20,975,72,1,2.02E+13,1441674000
1969408,498,Tianjin,,39.085164,117.207281,126,83,4,27,6,8,25,12,625,29,2,2.02E+13,1441677600
1970042,965,Chongqing,,29.560161,106.555275,115,50,21,7,8,6,29,18,706,44,2,2.02E+13,1441681200
1970284,36,Beijing,,39.955906,116.474246,85,35,80,10,5,7,27,12,790,31,1,2.02E+13,1441702800
1970285,47,Shanghai,,31.202842,121.453493,53,32,34,5,3,2,29,17,1174,40,4,2.02E+13,1441702800
1970701,498,Tianjin,,39.085164,117.207281,53,12,8,7,2,3,19,18,731,96,4,2.02E+13,1441706400
1971334,965,Chongqing,,29.560161,106.555275,68,24,24,12,2,9,29,19,991,42,2,2.02E+13,1441710000
1971576,36,Beijing,,39.955906,116.474246,113,80,43,25,2,10,20,18,1053,52,2,2.02E+13,1441731600
1971577,47,Shanghai,,31.202842,121.453493,43,22,36,8,6,3,24,18,762,45,1,2.02E+13,1441731600
1971993,498,Tianjin,,39.085164,117.207281,70,22,7,4,2,5,19,18,1214,89,4,2.02E+13,1441735200
1972626,965,Chongqing,,29.560161,106.555275,111,36,18,9,8,11,26,18,1136,49,3,2.02E+13,1441742400
1972868,36,Beijing,,39.955906,116.474246,104,53,22,17,1,3,20,17,622,97,2,2.02E+13,1441760400
1972869,47,Shanghai,,31.202842,121.453493,47,18,42,12,3,5,25,17,888,53,1,2.02E+13,1441760400
1973285,498,Tianjin,,39.085164,117.207281,128,76,3,18,3,7,24,17,1016,50,3,2.02E+13,1441764000
1973918,965,Chongqing,,29.560161,106.555275,106,50,14,13,9,15,28,19,1068,55,3,2.02E+13,1441771200
1974160,36,Beijing,,39.955906,116.474246,63,34,22,9,1,6,23,16,1135,60,6,2.02E+13,1441789200
1974161,47,Shanghai,,31.202842,121.453493,39,43,39,9,4,3,28,14,935,36,6,2.02E+13,1441789201
1974577,498,Tianjin,,39.085164,117.207281,149,83,10,21,18,20,25,15,774,56,1,2.02E+13,1441792800
1975210,965,Chongqing,,29.560161,106.555275,59,59,21,19,3,6,28,20,1000,67,3,2.02E+13,1441796400
1975452,36,Beijing,,39.955906,116.474246,25,4,18,11,2,2,20,13,684,46,2,2.02E+13,1441818000
1975453,47,Shanghai,,31.202842,121.453493,24,12,27,7,7,6,23,16,1182,46,4,2.02E+13,1441818000
1975869,498,Tianjin,,39.085164,117.207281,60,12,10,4,1,6,19,18,1036,104,5,2.02E+13,1441821600
1976502,965,Chongqing,,29.560161,106.555275,109,54,13,9,3,9,26,21,628,46,3,2.02E+13,1441825200
1976744,36,Beijing,,39.955906,116.474246,30,22,9,17,2,3,18,15,949,99,1,2.02E+13,1441846800
1976745,47,Shanghai,,31.202842,121.453493,74,21,15,10,7,6,24,17,887,58,0,2.02E+13,1441846800
1977161,498,Tianjin,,39.085164,117.207281,87,46,1,10,4,8,20,12,736,40,1,2.02E+13,1441850400
1977794,965,Chongqing,,29.560161,106.555275,107,64,6,22,18,13,29,20,989,53,2,2.02E+13,1441854000
1978036,36,Beijing,,39.955906,116.474246,33,3,14,11,2,4,17,13,660,60,4,2.02E+13,1441875600
1978037,47,Shanghai,,31.202842,121.453493,50,18,38,12,6,6,29,16,628,49,2,2.02E+13,1441875600
1978453,498,Tianjin,,39.085164,117.207281,42,29,5,5,1,2,17,13,785,90,4,2.02E+13,1441879200
1979086,965,Chongqing,,29.560161,106.555275,97,47,31,24,4,10,27,21,723,70,7,2.02E+13,1441882800
1979328,36,Beijing,,39.955906,116.474246,63,6,13,21,1,4,14,13,1184,75,0,2.02E+13,1441904400
1979329,47,Shanghai,,31.202842,121.453493,66,25,48,7,5,6,24,17,966,54,2,2.02E+13,1441904400
1979745,498,Tianjin,,39.085164,117.207281,76,17,5,2,0,3,15,12,1155,76,2,2.02E+13,1441908000
1980378,965,Chongqing,,29.560161,106.555275,94,67,33,20,6,12,27,21,896,62,4,2.02E+13,1441911600
1980620,36,Beijing,,39.955906,116.474246,29,7,13,11,0,1,18,14,1219,47,1,2.02E+13,1441933200
1980621,47,Shanghai,,31.202842,121.453493,40,18,30,12,7,8,25,18,1047,67,1,2.02E+13,1441933200
1981037,498,Tianjin,,39.085164,117.207281,76,25,5,6,2,3,17,11,636,63,2,2.02E+13,1441936800
1981670,965,Chongqing,,29.560161,106.555275,102,57,23,24,5,8,27,21,826,44,5,2.02E+13,1441944000
1981912,36,Beijing,,39.955906,116.474246,22,4,29,2,2,2,24,10,1183,43,2,2.02E+13,1441962000
1981913,47,Shanghai,,31.202842,121.453493,158,61,59,17,14,7,28,17,690,59,1,2.02E+13,1441962000
1982329,498,Tianjin,,39.085164,117.207281,57,25,14,3,2,2,21,9,978,36,1,2.02E+13,1441965600
1982962,965,Chongqing,,29.560161,106.555275,32,10,2,18,4,7,20,18,670,75,6,2.02E+13,1441972800
1983204,36,Beijing,,39.955906,116.474246,13,11,1,34,2,3,17,9,1136,59,6,2.02E+13,1441990800
1983205,47,Shanghai,,31.202842,121.453493,66,30,40,12,8,4,25,18,659,66,3,2.02E+13,1441990800
1983621,498,Tianjin,,39.085164,117.207281,35,10,8,7,2,4,16,11,744,68,4,2.02E+13,1441994400
1984254,965,Chongqing,,29.560161,106.555275,36,15,17,7,2,6,18,16,1130,97,3,2.02E+13,1441998000
1984496,36,Beijing,,39.955906,116.474246,21,12,10,17,1,1,17,7,774,62,3,2.02E+13,1442019600
1984497,47,Shanghai,,31.202842,121.453493,104,57,26,14,9,4,24,19,985,80,4,2.02E+13,1442019600
1984913,498,Tianjin,,39.085164,117.207281,25,19,3,3,1,2,18,6,1203,27,4,2.02E+13,1442023200
1985546,965,Chongqing,,29.560161,106.555275,58,19,20,16,9,10,21,17,1199,59,2,2.02E+13,1442026800
1985788,36,Beijing,,39.955906,116.474246,32,6,20,4,2,1,26,6,724,16,8,2.02E+13,1442048400
1985789,47,Shanghai,,31.202842,121.453493,138,52,35,10,6,4,23,16,866,47,6,2.02E+13,1442048400
1986205,498,Tianjin,,39.085164,117.207281,50,28,13,14,2,3,18,10,925,41,1,2.02E+13,1442052000
1986838,965,Chongqing,,29.560161,106.555275,22,5,6,14,3,12,21,19,786,68,2,2.02E+13,1442055600
1987080,36,Beijing,,39.955906,116.474246,57,47,7,19,2,4,20,9,885,55,3,2.02E+13,1442077200
1987081,47,Shanghai,,31.202842,121.453493,108,58,13,13,7,10,19,16,993,60,2,2.02E+13,1442077200
1987497,498,Tianjin,,39.085164,117.207281,47,41,8,12,4,6,19,5,933,37,5,2.02E+13,1442080800
1988130,965,Chongqing,,29.560161,106.555275,53,24,4,17,9,5,20,16,799,53,0,2.02E+13,1442084400
1988372,36,Beijing,,39.955906,116.474246,60,62,1,27,1,8,18,12,641,78,2,2.02E+13,1442106000
1988373,47,Shanghai,,31.202842,121.453493,59,18,30,10,7,5,20,14,879,77,2,2.02E+13,1442106000
1988789,498,Tianjin,,39.085164,117.207281,105,84,9,21,8,15,23,10,757,31,2,2.02E+13,1442109600
1989422,965,Chongqing,,29.560161,106.555275,23,30,1,16,8,11,22,17,662,51,1,2.02E+13,1442116800
1989664,36,Beijing,,39.955906,116.474246,34,19,31,7,1,2,30,9,1029,18,4,2.02E+13,1442134800
1989665,47,Shanghai,,31.202842,121.453493,60,27,56,12,6,9,25,13,907,34,3,2.02E+13,1442134800
1990079,498,Tianjin,,39.085164,117.207281,68,34,23,2,4,4,27,7,1120,30,3,2.02E+13,1442138400
1990711,965,Chongqing,,29.560161,106.555275,77,26,9,22,6,7,22,15,654,49,2,2.02E+13,1442149200
1990953,36,Beijing,,39.955906,116.474246,122,58,19,28,6,3,16,15,947,83,0,2.02E+13,1442163600
1990954,47,Shanghai,,31.202842,121.453493,11,29,22,8,7,9,22,14,618,52,3,2.02E+13,1442163600
1991370,498,Tianjin,,39.085164,117.207281,127,53,16,17,9,3,20,11,865,42,2,2.02E+13,1442167200
1992003,965,Chongqing,,29.560161,106.555275,88,46,8,38,13,15,21,16,705,64,2,2.02E+13,1442170800
1992245,36,Beijing,,39.955906,116.474246,178,65,1,25,2,8,15,14,723,104,1,2.02E+13,1442192400
1992246,47,Shanghai,,31.202842,121.453493,31,31,14,13,4,3,22,16,881,75,1,2.02E+13,1442192400
1992660,498,Tianjin,,39.085164,117.207281,107,80,19,6,5,6,24,10,850,24,2,2.02E+13,1442199600
1993236,36,Beijing,,39.955906,116.474246,75,57,73,14,15,7,26,12,1114,28,1,2.02E+13,1442221200
1993242,47,Shanghai,,31.202842,121.453493,66,33,63,9,7,4,26,17,741,51,4,2.02E+13,1442221200
1993313,965,Chongqing,,29.560161,106.555275,54,20,52,10,5,5,27,15,888,54,1,2.02E+13,1442221200
1994734,498,Tianjin,,39.085164,117.207281,100,79,15,28,4,7,18,15,871,84,0,2.02E+13,1442257200
1994679,965,Chongqing,,29.560161,106.555275,100,50,1,31,10,10,23,17,863,79,1,2.02E+13,1442257200
1995564,965,Chongqing,,29.560161,106.555275,88,58,2,16,15,8,23,18,887,71,1,2.02E+13,1442264400
1995804,36,Beijing,,39.955906,116.474246,156,54,1,31,2,10,17,15,914,59,2,2.02E+13,1442278800
1995805,47,Shanghai,,31.202842,121.453493,79,40,8,18,4,7,20,19,949,70,2,2.02E+13,1442278800
1996216,498,Tianjin,,39.085164,117.207281,176,87,9,17,7,15,23,17,978,69,1,2.02E+13,1442286000
1996837,965,Chongqing,,29.560161,106.555275,18,6,6,18,6,7,21,19,625,72,1,2.02E+13,1442293200
1997066,36,Beijing,,39.955906,116.474246,157,46,69,14,15,10,26,14,1000,39,2,2.02E+13,1442307600
1997067,47,Shanghai,,31.202842,121.453493,39,18,24,13,4,6,20,19,694,107,2,2.02E+13,1442307600
1997467,498,Tianjin,,39.085164,117.207281,172,76,58,11,7,8,24,12,948,49,4,2.02E+13,1442311200
1998300,36,Beijing,,39.955906,116.474246,193,80,8,64,6,13,16,14,666,104,0,2.02E+13,1442336400
1998301,47,Shanghai,,31.202842,121.453493,40,22,19,14,3,6,21,19,655,102,1,2.02E+13,1442336400
1998673,498,Tianjin,,39.085164,117.207281,100,65,1,33,3,9,19,17,1038,71,1,2.02E+13,1442340000
1999258,965,Chongqing,,29.560161,106.555275,120,71,1,15,7,12,22,18,1164,72,3,2.02E+13,1442347200
1999478,36,Beijing,,39.955906,116.474246,216,117,1,40,1,11,18,17,923,106,0,2.02E+13,1442365200
1999479,47,Shanghai,,31.202842,121.453493,82,14,30,13,5,4,21,20,646,67,2,2.02E+13,1442365200
1999878,498,Tianjin,,39.085164,117.207281,47,38,12,9,2,2,18,10,980,37,1,2.02E+13,1442368800
2000480,965,Chongqing,,29.560161,106.555275,129,49,8,26,7,13,23,20,813,78,0,2.02E+13,1442376000
2000702,36,Beijing,,39.955906,116.474246,165,76,10,33,4,16,27,14,638,40,1,2.02E+13,1442394000
2000703,47,Shanghai,,31.202842,121.453493,58,30,40,9,4,6,25,18,899,51,7,2.02E+13,1442394000
2001105,498,Tianjin,,39.085164,117.207281,144,77,63,3,6,7,26,10,909,31,3,2.02E+13,1442397600
2001687,965,Chongqing,,29.560161,106.555275,96,53,5,36,3,17,24,16,755,58,4,2.02E+13,1442408400
2001908,36,Beijing,,39.955906,116.474246,162,110,1,75,7,12,17,16,1198,81,1,2.02E+13,1442422800
2001909,47,Shanghai,,31.202842,121.453493,110,27,23,17,5,5,21,18,720,81,1,2.02E+13,1442422800
2002318,498,Tianjin,,39.085164,117.207281,106,56,4,15,8,4,19,16,689,74,0,2.02E+13,1442426400
2002905,965,Chongqing,,29.560161,106.555275,175,35,5,20,7,8,21,16,1041,60,3,2.02E+13,1442430000
2003126,36,Beijing,,39.955906,116.474246,163,121,0,39,2,6,18,17,1207,85,1,2.02E+13,1442451600
2003127,47,Shanghai,,31.202842,121.453493,93,55,7,13,10,7,24,19,1204,76,3,2.02E+13,1442451600
2003525,498,Tianjin,,39.085164,117.207281,157,66,17,11,5,6,25,16,991,44,2,2.02E+13,1442455200
2004116,965,Chongqing,,29.560161,106.555275,109,49,1,30,2,7,19,17,649,76,2,2.02E+13,1442462400
2004338,36,Beijing,,39.955906,116.474246,107,72,21,34,3,13,28,17,893,34,3,2.02E+13,1442480400
2004339,47,Shanghai,,31.202842,121.453493,43,19,35,6,4,3,27,17,1210,48,3,2.02E+13,1442480400
2004750,498,Tianjin,,39.085164,117.207281,47,27,10,15,2,4,18,10,697,39,1,2.02E+13,1442484000
2005353,965,Chongqing,,29.560161,106.555275,57,37,3,20,3,8,19,18,680,77,0,2.02E+13,1442491200
2005574,36,Beijing,,39.955906,116.474246,246,139,2,50,6,18,21,19,1188,70,0,2.02E+13,1442509200
2005575,47,Shanghai,,31.202842,121.453493,52,57,42,7,6,6,22,17,1163,48,2,2.02E+13,1442509200
2005974,498,Tianjin,,39.085164,117.207281,56,27,13,13,2,2,18,10,918,41,1,2.02E+13,1442512800
2006562,965,Chongqing,,29.560161,106.555275,49,21,5,10,1,9,19,18,918,109,2,2.02E+13,1442520000
2006785,36,Beijing,,39.955906,116.474246,122,115,16,20,1,7,21,17,883,79,2,2.02E+13,1442538000
2006786,47,Shanghai,,31.202842,121.453493,130,32,11,30,4,9,22,19,1195,76,1,2.02E+13,1442538000
2007186,498,Tianjin,,39.085164,117.207281,185,145,2,21,7,10,22,18,994,73,1,2.02E+13,1442541600
2007774,965,Chongqing,,29.560161,106.555275,96,32,2,20,3,14,19,18,906,82,0,2.02E+13,1442548800
2007994,36,Beijing,,39.955906,116.474246,42,105,38,6,1,1,30,13,673,42,2,2.02E+13,1442566800
2007995,47,Shanghai,,31.202842,121.453493,48,36,53,11,6,4,26,17,1193,39,1,2.02E+13,1442566800
2008397,498,Tianjin,,39.085164,117.207281,41,22,10,18,1,4,18,10,741,60,1,2.02E+13,1442570400
2008984,965,Chongqing,,29.560161,106.555275,92,20,2,30,2,15,20,19,1151,97,1,2.02E+13,1442577600
2009204,36,Beijing,,39.955906,116.474246,105,69,1,66,1,12,16,13,832,62,4,2.02E+13,1442595600
2009205,47,Shanghai,,31.202842,121.453493,43,64,39,8,4,3,23,19,796,54,1,2.02E+13,1442595600
2009610,498,Tianjin,,39.085164,117.207281,148,68,0,30,6,9,20,13,977,57,1,2.02E+13,1442599200
2010197,965,Chongqing,,29.560161,106.555275,85,18,2,33,1,14,19,18,931,87,0,2.02E+13,1442606400
2010417,36,Beijing,,39.955906,116.474246,61,22,2,17,1,4,19,12,923,40,2,2.02E+13,1442624400
2010418,47,Shanghai,,31.202842,121.453493,55,34,23,14,7,4,23,19,1114,86,1,2.02E+13,1442624400
2010818,498,Tianjin,,39.085164,117.207281,108,80,4,19,17,24,22,15,615,47,1,2.02E+13,1442628000
2011410,965,Chongqing,,29.560161,106.555275,53,16,2,15,1,16,20,18,871,60,0,2.02E+13,1442635200
2011631,36,Beijing,,39.955906,116.474246,32,11,42,8,2,2,29,8,1206,27,2,2.02E+13,1442653200
2011632,47,Shanghai,,31.202842,121.453493,61,19,49,7,5,3,27,16,784,53,5,2.02E+13,1442653200
2012033,498,Tianjin,,39.085164,117.207281,94,81,32,9,7,8,27,13,666,29,2,2.02E+13,1442656800
2012628,965,Chongqing,,29.560161,106.555275,55,16,2,31,2,17,20,19,1169,69,2,2.02E+13,1442660400
2012848,36,Beijing,,39.955906,116.474246,128,61,38,23,9,9,18,14,648,57,1,2.02E+13,1442682000
2012849,47,Shanghai,,31.202842,121.453493,50,14,26,16,4,3,23,18,1074,57,1,2.02E+13,1442682001
2013197,498,Tianjin,,39.085164,117.207281,111,83,3,18,7,4,18,15,1063,53,0,2.02E+13,1442685600
2013790,965,Chongqing,,29.560161,106.555275,54,19,2,22,1,13,20,18,747,74,0,2.02E+13,1442692800
2013977,36,Beijing,,39.955906,116.474246,181,80,1,40,3,9,19,14,873,75,1,2.02E+13,1442710800
2013978,47,Shanghai,,31.202842,121.453493,60,29,21,20,7,6,23,18,694,78,1,2.02E+13,1442710800
2014378,498,Tianjin,,39.085164,117.207281,180,61,15,9,8,15,23,15,874,55,1,2.02E+13,1442714400
2014970,965,Chongqing,,29.560161,106.555275,41,11,0,23,6,15,21,19,952,52,1,2.02E+13,1442721600
2015159,36,Beijing,,39.955906,116.474246,149,112,86,6,9,7,27,15,1135,51,3,2.02E+13,1442739600
2015160,47,Shanghai,,31.202842,121.453493,74,52,43,10,3,4,26,19,827,39,6,2.02E+13,1442739600
2015560,498,Tianjin,,39.085164,117.207281,73,69,27,4,3,7,25,9,768,40,3,2.02E+13,1442743200
2016156,965,Chongqing,,29.560161,106.555275,91,21,0,17,5,8,23,18,628,53,3,2.02E+13,1442750400
2016345,36,Beijing,,39.955906,116.474246,94,34,33,21,3,8,19,15,961,84,0,2.02E+13,1442768400
2016346,47,Shanghai,,31.202842,121.453493,129,33,36,17,3,6,23,18,976,47,2,2.02E+13,1442768400
2016748,498,Tianjin,,39.085164,117.207281,90,98,25,26,2,10,23,12,683,32,0,2.02E+13,1442772000
2017346,965,Chongqing,,29.560161,106.555275,87,31,0,24,5,17,22,18,866,91,1,2.02E+13,1442779200
2017557,36,Beijing,,39.955906,116.474246,149,88,1,26,3,13,19,15,778,82,1,2.02E+13,1442797200
2017558,47,Shanghai,,31.202842,121.453493,75,44,17,21,4,6,22,20,628,61,1,2.02E+13,1442797200
2017959,498,Tianjin,,39.085164,117.207281,122,59,8,23,11,3,24,10,677,33,1,2.02E+13,1442800800
2018555,965,Chongqing,,29.560161,106.555275,79,53,0,26,10,16,23,18,683,43,1,2.02E+13,1442808000
2018742,36,Beijing,,39.955906,116.474246,138,75,92,7,25,6,28,13,857,24,3,2.02E+13,1442826000
2018743,47,Shanghai,,31.202842,121.453493,55,51,31,11,3,3,27,17,1151,42,4,2.02E+13,1442826000
2019145,498,Tianjin,,39.085164,117.207281,79,105,43,10,9,5,26,12,895,41,2,2.02E+13,1442829600
2019748,965,Chongqing,,29.560161,106.555275,82,42,0,27,4,15,24,18,764,54,2,2.02E+13,1442836800
2019938,36,Beijing,,39.955906,116.474246,173,67,35,37,18,12,19,15,910,84,1,2.02E+13,1442854800
2019939,47,Shanghai,,31.202842,121.453493,89,24,48,13,3,6,24,17,653,47,4,2.02E+13,1442854800
2020342,498,Tianjin,,39.085164,117.207281,62,76,17,21,1,9,23,12,1201,39,1,2.02E+13,1442858400
2020942,965,Chongqing,,29.560161,106.555275,80,51,0,34,9,14,22,18,827,49,2,2.02E+13,1442862000
2021129,36,Beijing,,39.955906,116.474246,213,112,2,32,2,9,19,18,944,62,2,2.02E+13,1442883600
2021130,47,Shanghai,,31.202842,121.453493,65,28,23,24,6,3,24,20,963,57,4,2.02E+13,1442883600
2021532,498,Tianjin,,39.085164,117.207281,124,112,15,12,8,7,23,16,609,40,4,2.02E+13,1442887200
2022121,965,Chongqing,,29.560161,106.555275,96,39,3,33,2,14,20,19,882,67,1,2.02E+13,1442894400
2022315,36,Beijing,,39.955906,116.474246,120,124,51,8,13,13,26,17,675,50,4,2.02E+13,1442912400
2022316,47,Shanghai,,31.202842,121.453493,85,33,25,15,6,4,24,22,708,80,2,2.02E+13,1442912400
